"No.","Time","D_Time","Source","Destination","s_port","d_port","Protocol","Length","Sequence num","Ack number","data len","Calculated window size","Info"
"1012","0.054805s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","946993","","2920","http > 49557 [ACK] Seq=1 Ack=946993 Win=2920 Len=0 TSval=1066149 TSecr=1069753"
"1013","0.054922s","0.000117s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","946993","1","1448","29312","[TCP segment of a reassembled PDU]"
"1014","0.054971s","0.000049s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","948441","1","2896","29312","[TCP segment of a reassembled PDU]"
"1015","0.054980s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","949889","","2920","http > 49557 [ACK] Seq=1 Ack=949889 Win=2920 Len=0 TSval=1066149 TSecr=1069753"
"1016","0.055116s","0.000136s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","949889","1","1448","29312","[TCP segment of a reassembled PDU]"
"1017","0.055124s","0.000008s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","951337","1","2896","29312","[TCP segment of a reassembled PDU]"
"1018","0.055134s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","952785","","2920","http > 49557 [ACK] Seq=1 Ack=952785 Win=2920 Len=0 TSval=1066149 TSecr=1069753"
"1019","0.055247s","0.000113s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","952785","1","1448","29312","[TCP segment of a reassembled PDU]"
"1020","0.055297s","0.000050s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","954233","1","2896","29312","[TCP segment of a reassembled PDU]"
"1021","0.055306s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","955681","","2920","http > 49557 [ACK] Seq=1 Ack=955681 Win=2920 Len=0 TSval=1066149 TSecr=1069753"
"1022","0.055442s","0.000136s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","955681","1","1448","29312","[TCP segment of a reassembled PDU]"
"1023","0.055450s","0.000008s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","957129","1","2896","29312","[TCP segment of a reassembled PDU]"
"1024","0.055460s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","958577","","2920","http > 49557 [ACK] Seq=1 Ack=958577 Win=2920 Len=0 TSval=1066149 TSecr=1069753"
"1025","0.055574s","0.000114s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","958577","1","1448","29312","[TCP segment of a reassembled PDU]"
"1026","0.055624s","0.000050s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","960025","1","2896","29312","[TCP segment of a reassembled PDU]"
"1027","0.055633s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","961473","","2920","http > 49557 [ACK] Seq=1 Ack=961473 Win=2920 Len=0 TSval=1066149 TSecr=1069753"
"1028","0.055772s","0.000139s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","961473","1","1448","29312","[TCP segment of a reassembled PDU]"
"1029","0.055780s","0.000008s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","962921","1","2896","29312","[TCP segment of a reassembled PDU]"
"1030","0.055790s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","964369","","2920","http > 49557 [ACK] Seq=1 Ack=964369 Win=2920 Len=0 TSval=1066149 TSecr=1069753"
"1031","0.055903s","0.000113s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","964369","1","1448","29312","[TCP segment of a reassembled PDU]"
"1032","0.055952s","0.000049s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","965817","1","2896","29312","[TCP segment of a reassembled PDU]"
"1033","0.055961s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","967265","","2920","http > 49557 [ACK] Seq=1 Ack=967265 Win=2920 Len=0 TSval=1066149 TSecr=1069753"
"1034","0.056099s","0.000138s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","967265","1","1448","29312","[TCP segment of a reassembled PDU]"
"1035","0.056107s","0.000008s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","968713","1","2896","29312","[TCP segment of a reassembled PDU]"
"1036","0.056116s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","970161","","2920","http > 49557 [ACK] Seq=1 Ack=970161 Win=2920 Len=0 TSval=1066149 TSecr=1069753"
"1037","0.056230s","0.000114s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","970161","1","1448","29312","[TCP segment of a reassembled PDU]"
"1038","0.056280s","0.000050s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","971609","1","2896","29312","[TCP segment of a reassembled PDU]"
"1039","0.056290s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","973057","","2920","http > 49557 [ACK] Seq=1 Ack=973057 Win=2920 Len=0 TSval=1066149 TSecr=1069753"
"1040","0.056428s","0.000138s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","973057","1","1448","29312","[TCP segment of a reassembled PDU]"
"1041","0.056436s","0.000008s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","974505","1","2896","29312","[TCP segment of a reassembled PDU]"
"1042","0.056445s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","975953","","2920","http > 49557 [ACK] Seq=1 Ack=975953 Win=2920 Len=0 TSval=1066149 TSecr=1069754"
"1043","0.056560s","0.000115s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","975953","1","1448","29312","[TCP segment of a reassembled PDU]"
"1044","0.056610s","0.000050s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","977401","1","2896","29312","[TCP segment of a reassembled PDU]"
"1045","0.056619s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","978849","","2920","http > 49557 [ACK] Seq=1 Ack=978849 Win=2920 Len=0 TSval=1066149 TSecr=1069754"
"1046","0.056755s","0.000136s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","978849","1","1448","29312","[TCP segment of a reassembled PDU]"
"1047","0.056762s","0.000007s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","980297","1","2896","29312","[TCP segment of a reassembled PDU]"
"1048","0.056772s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","981745","","2920","http > 49557 [ACK] Seq=1 Ack=981745 Win=2920 Len=0 TSval=1066149 TSecr=1069754"
"1049","0.056887s","0.000115s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","981745","1","1448","29312","[TCP segment of a reassembled PDU]"
"1050","0.056937s","0.000050s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","983193","1","2896","29312","[TCP segment of a reassembled PDU]"
"1051","0.056946s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","984641","","2920","http > 49557 [ACK] Seq=1 Ack=984641 Win=2920 Len=0 TSval=1066149 TSecr=1069754"
"1052","0.057085s","0.000139s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","984641","1","1448","29312","[TCP segment of a reassembled PDU]"
"1053","0.057093s","0.000008s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","986089","1","2896","29312","[TCP segment of a reassembled PDU]"
"1054","0.057102s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","987537","","2920","http > 49557 [ACK] Seq=1 Ack=987537 Win=2920 Len=0 TSval=1066149 TSecr=1069754"
"1055","0.057217s","0.000115s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","987537","1","1448","29312","[TCP segment of a reassembled PDU]"
"1056","0.057268s","0.000051s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","988985","1","2896","29312","[TCP segment of a reassembled PDU]"
"1057","0.057278s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","990433","","2920","http > 49557 [ACK] Seq=1 Ack=990433 Win=2920 Len=0 TSval=1066149 TSecr=1069754"
"1058","0.057414s","0.000136s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","990433","1","1448","29312","[TCP segment of a reassembled PDU]"
"1059","0.057422s","0.000008s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","991881","1","2896","29312","[TCP segment of a reassembled PDU]"
"1060","0.057431s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","993329","","2920","http > 49557 [ACK] Seq=1 Ack=993329 Win=2920 Len=0 TSval=1066149 TSecr=1069754"
"1061","0.057545s","0.000114s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","993329","1","1448","29312","[TCP segment of a reassembled PDU]"
"1062","0.057595s","0.000050s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","994777","1","2896","29312","[TCP segment of a reassembled PDU]"
"1063","0.057604s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","996225","","2920","http > 49557 [ACK] Seq=1 Ack=996225 Win=2920 Len=0 TSval=1066149 TSecr=1069754"
"1064","0.057740s","0.000136s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","996225","1","1448","29312","[TCP segment of a reassembled PDU]"
"1065","0.057748s","0.000008s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","997673","1","2896","29312","[TCP segment of a reassembled PDU]"
"1066","0.057758s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","999121","","2920","http > 49557 [ACK] Seq=1 Ack=999121 Win=2920 Len=0 TSval=1066149 TSecr=1069754"
"1067","0.057869s","0.000111s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","999121","1","1448","29312","[TCP segment of a reassembled PDU]"
"1068","0.057919s","0.000050s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1000569","1","2896","29312","[TCP segment of a reassembled PDU]"
"1069","0.057928s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","1002017","","2920","http > 49557 [ACK] Seq=1 Ack=1002017 Win=2920 Len=0 TSval=1066149 TSecr=1069754"
"1070","0.058066s","0.000138s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1002017","1","1448","29312","[TCP segment of a reassembled PDU]"
"1071","0.058075s","0.000009s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1003465","1","2896","29312","[TCP segment of a reassembled PDU]"
"1072","0.058085s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","1004913","","2920","http > 49557 [ACK] Seq=1 Ack=1004913 Win=2920 Len=0 TSval=1066149 TSecr=1069754"
"1073","0.058195s","0.000110s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1004913","1","1448","29312","[TCP segment of a reassembled PDU]"
"1074","0.058246s","0.000051s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1006361","1","2896","29312","[TCP segment of a reassembled PDU]"
"1075","0.058256s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","1007809","","2920","http > 49557 [ACK] Seq=1 Ack=1007809 Win=2920 Len=0 TSval=1066149 TSecr=1069754"
"1076","0.058391s","0.000135s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1007809","1","1448","29312","[TCP segment of a reassembled PDU]"
"1077","0.058400s","0.000009s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1009257","1","2896","29312","[TCP segment of a reassembled PDU]"
"1078","0.058409s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","1010705","","2920","http > 49557 [ACK] Seq=1 Ack=1010705 Win=2920 Len=0 TSval=1066149 TSecr=1069754"
"1079","0.058518s","0.000109s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1010705","1","1448","29312","[TCP segment of a reassembled PDU]"
"1080","0.058568s","0.000050s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1012153","1","2896","29312","[TCP segment of a reassembled PDU]"
"1081","0.058577s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","1013601","","2920","http > 49557 [ACK] Seq=1 Ack=1013601 Win=2920 Len=0 TSval=1066149 TSecr=1069754"
"1082","0.058714s","0.000137s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1013601","1","1448","29312","[TCP segment of a reassembled PDU]"
"1083","0.058725s","0.000011s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1015049","1","2896","29312","[TCP segment of a reassembled PDU]"
"1084","0.058735s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","1016497","","2920","http > 49557 [ACK] Seq=1 Ack=1016497 Win=2920 Len=0 TSval=1066150 TSecr=1069754"
"1085","0.058847s","0.000112s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1016497","1","1448","29312","[TCP segment of a reassembled PDU]"
"1086","0.058897s","0.000050s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1017945","1","2896","29312","[TCP segment of a reassembled PDU]"
"1087","0.058907s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","1019393","","2920","http > 49557 [ACK] Seq=1 Ack=1019393 Win=2920 Len=0 TSval=1066150 TSecr=1069754"
"1088","0.059042s","0.000135s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1019393","1","1448","29312","[TCP segment of a reassembled PDU]"
"1089","0.059050s","0.000008s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1020841","1","2896","29312","[TCP segment of a reassembled PDU]"
"1090","0.059060s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","1022289","","2920","http > 49557 [ACK] Seq=1 Ack=1022289 Win=2920 Len=0 TSval=1066150 TSecr=1069754"
"1091","0.059172s","0.000112s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1022289","1","1448","29312","[TCP segment of a reassembled PDU]"
"1092","0.059222s","0.000050s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1023737","1","2896","29312","[TCP segment of a reassembled PDU]"
"1093","0.059231s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","1025185","","2920","http > 49557 [ACK] Seq=1 Ack=1025185 Win=2920 Len=0 TSval=1066150 TSecr=1069754"
"1094","0.059365s","0.000134s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1025185","1","1448","29312","[TCP segment of a reassembled PDU]"
"1095","0.059373s","0.000008s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1026633","1","2896","29312","[TCP segment of a reassembled PDU]"
"1096","0.059383s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","1028081","","2920","http > 49557 [ACK] Seq=1 Ack=1028081 Win=2920 Len=0 TSval=1066150 TSecr=1069754"
"1097","0.059494s","0.000111s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1028081","1","1448","29312","[TCP segment of a reassembled PDU]"
"1098","0.059544s","0.000050s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1029529","1","2896","29312","[TCP segment of a reassembled PDU]"
"1099","0.059553s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","1030977","","2920","http > 49557 [ACK] Seq=1 Ack=1030977 Win=2920 Len=0 TSval=1066150 TSecr=1069754"
"1100","0.059687s","0.000134s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1030977","1","1448","29312","[TCP segment of a reassembled PDU]"
"1101","0.059695s","0.000008s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1032425","1","2896","29312","[TCP segment of a reassembled PDU]"
"1102","0.059705s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","1033873","","2920","http > 49557 [ACK] Seq=1 Ack=1033873 Win=2920 Len=0 TSval=1066150 TSecr=1069754"
"1103","0.059816s","0.000111s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1033873","1","1448","29312","[TCP segment of a reassembled PDU]"
"1104","0.059866s","0.000050s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1035321","1","2896","29312","[TCP segment of a reassembled PDU]"
"1105","0.059874s","0.000008s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","1036769","","2920","http > 49557 [ACK] Seq=1 Ack=1036769 Win=2920 Len=0 TSval=1066150 TSecr=1069754"
"1106","0.060009s","0.000135s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1036769","1","1448","29312","[TCP segment of a reassembled PDU]"
"1107","0.060017s","0.000008s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1038217","1","2896","29312","[TCP segment of a reassembled PDU]"
"1108","0.060027s","0.000010s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","1039665","","2920","http > 49557 [ACK] Seq=1 Ack=1039665 Win=2920 Len=0 TSval=1066150 TSecr=1069754"
"1109","0.060138s","0.000111s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1039665","1","1448","29312","[TCP segment of a reassembled PDU]"
"1110","0.060187s","0.000049s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1041113","1","2896","29312","[TCP segment of a reassembled PDU]"
"1111","0.060196s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","1042561","","2920","http > 49557 [ACK] Seq=1 Ack=1042561 Win=2920 Len=0 TSval=1066150 TSecr=1069754"
"1112","0.060331s","0.000135s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1042561","1","1448","29312","[TCP segment of a reassembled PDU]"
"1113","0.060339s","0.000008s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1044009","1","2896","29312","[TCP segment of a reassembled PDU]"
"1114","0.060348s","0.000009s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","1045457","","2920","http > 49557 [ACK] Seq=1 Ack=1045457 Win=2920 Len=0 TSval=1066150 TSecr=1069754"
"1115","0.060461s","0.000113s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1045457","1","1448","29312","[TCP segment of a reassembled PDU]"
"1116","0.060511s","0.000050s","192.168.0.41","192.168.0.42","49557","80","TCP","1514","1046905","1","2896","29312","[TCP segment of a reassembled PDU]"
"1117","0.060519s","0.000008s","192.168.0.42","192.168.0.41","80","49557","TCP","66","1","1048353","","2920","http > 49557 [ACK] Seq=1 Ack=1048353 Win=2920 Len=0 TSval=1066150 TSecr=1069755"
"1118","0.060624s","0.000105s","192.168.0.41","192.168.0.42","49557","80","HTTP","422","1048353","1","356","29312","POST / HTTP/1.0  (text/plain)"
